Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,OxygenTanks,PopulationDensityPerSqKm
11343,2021-02-05,8:00 AM,Andhra Pradesh,-,-,879867,7157,888178,5023,662
11344,2021-02-05,8:00 AM,Andaman and Nicobar Islands,-,-,4932,62,4994,3854,505
11345,2021-02-05,8:00 AM,Arunachal Pradesh,-,-,16765,56,16829,5090,422
11346,2021-02-05,8:00 AM,Assam,-,-,214374,1084,217186,4886,690
11347,2021-02-05,8:00 AM,Bihar,-,-,257702,1510,259936,3272,413
11348,2021-02-05,8:00 AM,Chandigarh,-,-,20512,337,21036,3061,767
11349,2021-02-05,8:00 AM,Chhattisgarh,-,-,298724,3724,306743,7895,1006
11350,2021-02-05,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3392,2,3398,8699,475
11351,2021-02-05,8:00 AM,Delhi,-,-,623574,10871,635639,4879,406
11352,2021-02-05,8:00 AM,Goa,-,-,52165,770,53717,1604,460
11353,2021-02-05,8:00 AM,Gujarat,-,-,255489,4392,262681,4586,637
11354,2021-02-05,8:00 AM,Haryana,-,-,264221,3026,268209,602,482
11355,2021-02-05,8:00 AM,Himachal Pradesh,-,-,56272,982,57693,9201,470
11356,2021-02-05,8:00 AM,Jammu and Kashmir,-,-,122124,1943,124719,6648,917
11357,2021-02-05,8:00 AM,Jharkhand,-,-,117373,1077,118897,7216,473
11358,2021-02-05,8:00 AM,Karnataka,-,-,922907,12227,941070,9220,492
11359,2021-02-05,8:00 AM,Kerala,-,-,877889,3813,950811,7725,387
11360,2021-02-05,8:00 AM,Lakshadweep,-,-,61,0,126,9478,337
11361,2021-02-05,8:00 AM,Ladakh,-,-,9538,130,9740,48,437
11362,2021-02-05,8:00 AM,Madhya Pradesh,-,-,249706,3818,255855,340,325
11363,2021-02-05,8:00 AM,Maharashtra,-,-,1948674,51215,2036002,5412,411
11364,2021-02-05,8:00 AM,Manipur,-,-,28614,372,29099,8444,573
11365,2021-02-05,8:00 AM,Meghalaya,-,-,13584,147,13794,2066,551
11366,2021-02-05,8:00 AM,Mizoram,-,-,4342,9,4376,4390,622
11367,2021-02-05,8:00 AM,Nagaland,-,-,11970,88,12121,2320,192
11368,2021-02-05,8:00 AM,Odisha,-,-,332611,1907,335369,5205,333
11369,2021-02-05,8:00 AM,Puducherry,-,-,38240,652,39185,912,311
11370,2021-02-05,8:00 AM,Punjab,-,-,166263,5635,174057,5590,787
11371,2021-02-05,8:00 AM,Rajasthan,-,-,313496,2771,317905,4862,255
11372,2021-02-05,8:00 AM,Sikkim,-,-,5886,135,6103,4614,349
11373,2021-02-05,8:00 AM,Tamil Nadu,-,-,823518,12375,840360,1849,675
11374,2021-02-05,8:00 AM,Telengana,-,-,291699,1607,295270,7888,414
11375,2021-02-05,8:00 AM,Tripura,-,-,32949,391,33352,8557,210
11376,2021-02-05,8:00 AM,Uttarakhand,-,-,93723,1659,96384,3951,856
11377,2021-02-05,8:00 AM,Uttar Pradesh,-,-,587661,8680,600970,7582,156
11378,2021-02-05,8:00 AM,West Bengal,-,-,555491,10199,570787,1658,524
11379,2021-02-06,8:00 AM,Andhra Pradesh,-,-,880046,7158,888275,4650,445
11380,2021-02-06,8:00 AM,Andaman and Nicobar Islands,-,-,4932,62,4997,812,599
11381,2021-02-06,8:00 AM,Arunachal Pradesh,-,-,16765,56,16829,9942,468
11382,2021-02-06,8:00 AM,Assam,-,-,214403,1084,217193,6199,645
11383,2021-02-06,8:00 AM,Bihar,-,-,257914,1512,260034,4773,669
11384,2021-02-06,8:00 AM,Chandigarh,-,-,20535,338,21060,4691,1016
11385,2021-02-06,8:00 AM,Chhattisgarh,-,-,298987,3732,307079,29,491
11386,2021-02-06,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3394,2,3398,5251,833
11387,2021-02-06,8:00 AM,Delhi,-,-,623714,10873,635793,1728,641
11388,2021-02-06,8:00 AM,Goa,-,-,52243,770,53773,5091,779
11389,2021-02-06,8:00 AM,Gujarat,-,-,255914,4393,262948,1589,654
11390,2021-02-06,8:00 AM,Haryana,-,-,264317,3027,268293,291,859
11391,2021-02-06,8:00 AM,Himachal Pradesh,-,-,56320,982,57764,1029,490
11392,2021-02-06,8:00 AM,Jammu and Kashmir,-,-,122187,1944,124785,9647,618
11393,2021-02-06,8:00 AM,Jharkhand,-,-,117420,1077,118938,7096,658
11394,2021-02-06,8:00 AM,Karnataka,-,-,923377,12230,941500,6571,860
11395,2021-02-06,8:00 AM,Kerala,-,-,884542,3832,956421,4164,698
11396,2021-02-06,8:00 AM,Lakshadweep,-,-,65,0,141,2897,606
11397,2021-02-06,8:00 AM,Ladakh,-,-,9541,130,9743,9233,683
11398,2021-02-06,8:00 AM,Madhya Pradesh,-,-,250005,3819,256017,8956,665
11399,2021-02-06,8:00 AM,Maharashtra,-,-,1952187,51255,2038630,1324,585
11400,2021-02-06,8:00 AM,Manipur,-,-,28625,372,29110,5710,513
11401,2021-02-06,8:00 AM,Meghalaya,-,-,13593,147,13821,4851,574
11402,2021-02-06,8:00 AM,Mizoram,-,-,4345,9,4381,3792,489
11403,2021-02-06,8:00 AM,Nagaland,-,-,11970,88,12126,8386,926
11404,2021-02-06,8:00 AM,Odisha,-,-,332733,1908,335466,6292,530
11405,2021-02-06,8:00 AM,Puducherry,-,-,38267,654,39235,9407,515
11406,2021-02-06,8:00 AM,Punjab,-,-,166477,5635,174256,3014,741
11407,2021-02-06,8:00 AM,Rajasthan,-,-,313669,2771,318021,5681,470
11408,2021-02-06,8:00 AM,Sikkim,-,-,5893,135,6105,3897,322
11409,2021-02-06,8:00 AM,Tamil Nadu,-,-,824024,12379,840849,6229,696
11410,2021-02-06,8:00 AM,Telengana,-,-,291846,1608,295431,6986,470
11411,2021-02-06,8:00 AM,Tripura,-,-,32950,391,33352,2,566
11412,2021-02-06,8:00 AM,Uttarakhand,-,-,93824,1662,96431,8457,246
11413,2021-02-06,8:00 AM,Uttar Pradesh,-,-,587984,8682,601128,7860,550
11414,2021-02-06,8:00 AM,West Bengal,-,-,555788,10201,570981,9773,585
11415,2021-02-07,8:00 AM,Andhra Pradesh,-,-,880179,7159,888350,3517,410
11416,2021-02-07,8:00 AM,Andaman and Nicobar Islands,-,-,4932,62,5000,4147,724
11417,2021-02-07,8:00 AM,Arunachal Pradesh,-,-,16767,56,16830,5226,439
11418,2021-02-07,8:00 AM,Assam,-,-,214423,1084,217202,8574,158
11419,2021-02-07,8:00 AM,Bihar,-,-,257971,1515,260095,5163,303
11420,2021-02-07,8:00 AM,Chandigarh,-,-,20565,339,21088,7583,706
11421,2021-02-07,8:00 AM,Chhattisgarh,-,-,299284,3735,307339,7228,432
11422,2021-02-07,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3395,2,3398,1193,547
11423,2021-02-07,8:00 AM,Delhi,-,-,623865,10877,635916,1365,446
11424,2021-02-07,8:00 AM,Goa,-,-,52299,770,53838,806,667
11425,2021-02-07,8:00 AM,Gujarat,-,-,256315,4394,263200,7832,717
11426,2021-02-07,8:00 AM,Haryana,-,-,264429,3027,268364,7583,588
11427,2021-02-07,8:00 AM,Himachal Pradesh,-,-,56371,983,57851,8647,277
11428,2021-02-07,8:00 AM,Jammu and Kashmir,-,-,122275,1944,124850,813,260
11429,2021-02-07,8:00 AM,Jharkhand,-,-,117474,1077,118979,7695,430
11430,2021-02-07,8:00 AM,Karnataka,-,-,923811,12233,942031,2159,194
11431,2021-02-07,8:00 AM,Kerala,-,-,890720,3848,962363,1241,534
11432,2021-02-07,8:00 AM,Lakshadweep,-,-,65,0,151,4459,895
11433,2021-02-07,8:00 AM,Ladakh,-,-,9542,130,9744,712,747
11434,2021-02-07,8:00 AM,Madhya Pradesh,-,-,250320,3820,256214,3475,541
11435,2021-02-07,8:00 AM,Maharashtra,-,-,1953926,51280,2041398,6323,264
11436,2021-02-07,8:00 AM,Manipur,-,-,28636,372,29117,3799,707
11437,2021-02-07,8:00 AM,Meghalaya,-,-,13596,147,13845,5896,528
11438,2021-02-07,8:00 AM,Mizoram,-,-,4350,9,4382,8102,230
11439,2021-02-07,8:00 AM,Nagaland,-,-,11975,88,12148,1138,860
11440,2021-02-07,8:00 AM,Odisha,-,-,332842,1909,335548,4878,818
11441,2021-02-07,8:00 AM,Puducherry,-,-,38299,654,39270,9541,467
11442,2021-02-07,8:00 AM,Punjab,-,-,166643,5640,174439,297,500
11443,2021-02-07,8:00 AM,Rajasthan,-,-,313819,2772,318118,8879,242
11444,2021-02-07,8:00 AM,Sikkim,-,-,5898,135,6108,1411,291
11445,2021-02-07,8:00 AM,Tamil Nadu,-,-,824527,12382,841326,6366,676
11446,2021-02-07,8:00 AM,Telengana,-,-,292032,1610,295581,1177,492
11447,2021-02-07,8:00 AM,Tripura,-,-,32950,391,33352,473,72
11448,2021-02-07,8:00 AM,Uttarakhand,-,-,93877,1664,96478,940,600
11449,2021-02-07,8:00 AM,Uttar Pradesh,-,-,588148,8686,601272,8238,558
11450,2021-02-07,8:00 AM,West Bengal,-,-,556081,10202,571178,9452,607
11451,2021-02-08,8:00 AM,Andhra Pradesh,-,-,880261,7159,888423,6283,662
11452,2021-02-08,8:00 AM,Andaman and Nicobar Islands,-,-,4932,62,5001,1976,770
11453,2021-02-08,8:00 AM,Arunachal Pradesh,-,-,16767,56,16830,3410,578
11454,2021-02-08,8:00 AM,Assam,-,-,214447,1084,217210,1456,467
11455,2021-02-08,8:00 AM,Bihar,-,-,258221,1516,260270,3974,230
11456,2021-02-08,8:00 AM,Chandigarh,-,-,20598,340,21107,3652,710
11457,2021-02-08,8:00 AM,Chhattisgarh,-,-,299494,3741,307525,5919,621
11458,2021-02-08,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3395,2,3398,5206,885
11459,2021-02-08,8:00 AM,Delhi,-,-,624044,10879,636035,9161,270
11460,2021-02-08,8:00 AM,Goa,-,-,52347,772,53880,2044,221
11461,2021-02-08,8:00 AM,Gujarat,-,-,256670,4395,263444,9904,909
11462,2021-02-08,8:00 AM,Haryana,-,-,264519,3029,268431,7361,646
11463,2021-02-08,8:00 AM,Himachal Pradesh,-,-,56448,984,57896,954,566
11464,2021-02-08,8:00 AM,Jammu and Kashmir,-,-,122335,1944,124909,3807,266
11465,2021-02-08,8:00 AM,Jharkhand,-,-,117508,1078,119017,2144,305
11466,2021-02-08,8:00 AM,Karnataka,-,-,924304,12236,942518,9299,557
11467,2021-02-08,8:00 AM,Kerala,-,-,896668,3867,968438,713,426
11468,2021-02-08,8:00 AM,Lakshadweep,-,-,65,0,153,4838,375
11469,2021-02-08,8:00 AM,Ladakh,-,-,9545,130,9747,739,638
11470,2021-02-08,8:00 AM,Madhya Pradesh,-,-,250537,3820,256398,3458,530
11471,2021-02-08,8:00 AM,Maharashtra,-,-,1955548,51310,2044071,7040,243
11472,2021-02-08,8:00 AM,Manipur,-,-,28654,373,29126,6960,371
11473,2021-02-08,8:00 AM,Meghalaya,-,-,13601,147,13885,1067,458
11474,2021-02-08,8:00 AM,Mizoram,-,-,4350,9,4383,1983,534
11475,2021-02-08,8:00 AM,Nagaland,-,-,11975,88,12158,9059,513
11476,2021-02-08,8:00 AM,Odisha,-,-,332948,1909,335620,2438,713
11477,2021-02-08,8:00 AM,Puducherry,-,-,38326,654,39292,7134,506
11478,2021-02-08,8:00 AM,Punjab,-,-,166828,5642,174646,6136,152
11479,2021-02-08,8:00 AM,Rajasthan,-,-,313957,2772,318193,3979,622
11480,2021-02-08,8:00 AM,Sikkim,-,-,5905,135,6110,7010,373
11481,2021-02-08,8:00 AM,Tamil Nadu,-,-,825025,12383,841797,2053,175
11482,2021-02-08,8:00 AM,Telengana,-,-,292229,1611,295682,3718,129
11483,2021-02-08,8:00 AM,Tripura,-,-,32953,391,33352,2244,343
11484,2021-02-08,8:00 AM,Uttarakhand,-,-,93913,1668,96493,1620,753
11485,2021-02-08,8:00 AM,Uttar Pradesh,-,-,588818,8687,601385,8651,757
11486,2021-02-08,8:00 AM,West Bengal,-,-,556370,10207,571371,3233,693
11487,2021-02-09,8:00 AM,Andhra Pradesh,-,-,880363,7160,888485,8798,717
11488,2021-02-09,8:00 AM,Andaman and Nicobar Islands,-,-,4932,62,5005,9151,426
11489,2021-02-09,8:00 AM,Arunachal Pradesh,-,-,16770,56,16831,2429,505
11490,2021-02-09,8:00 AM,Assam,-,-,214473,1085,217229,6725,259
11491,2021-02-09,8:00 AM,Bihar,-,-,258771,1517,260670,2940,422
11492,2021-02-09,8:00 AM,Chandigarh,-,-,20623,341,21133,6387,243
11493,2021-02-09,8:00 AM,Chhattisgarh,-,-,299856,3744,307790,7916,308
11494,2021-02-09,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3398,3228,559
11495,2021-02-09,8:00 AM,Delhi,-,-,624182,10882,636160,6808,448
11496,2021-02-09,8:00 AM,Goa,-,-,52432,772,53937,9732,590
11497,2021-02-09,8:00 AM,Gujarat,-,-,257120,4396,263676,9950,338
11498,2021-02-09,8:00 AM,Haryana,-,-,264608,3029,268507,3108,225
11499,2021-02-09,8:00 AM,Himachal Pradesh,-,-,56483,984,57925,9871,427
11500,2021-02-09,8:00 AM,Jammu and Kashmir,-,-,122415,1944,124952,1302,680
11501,2021-02-09,8:00 AM,Jharkhand,-,-,117539,1078,119055,2863,336
11502,2021-02-09,8:00 AM,Karnataka,-,-,924654,12239,942846,5728,721
11503,2021-02-09,8:00 AM,Kerala,-,-,902627,3883,972180,7883,548
11504,2021-02-09,8:00 AM,Lakshadweep,-,-,76,0,154,1265,973
11505,2021-02-09,8:00 AM,Ladakh,-,-,9552,130,9753,6163,452
11506,2021-02-09,8:00 AM,Madhya Pradesh,-,-,250727,3823,256591,1197,552
11507,2021-02-09,8:00 AM,Maharashtra,-,-,1958971,51325,2046287,635,800
11508,2021-02-09,8:00 AM,Manipur,-,-,28672,373,29130,2466,561
11509,2021-02-09,8:00 AM,Meghalaya,-,-,13604,148,13886,3198,238
11510,2021-02-09,8:00 AM,Mizoram,-,-,4353,9,4386,5327,278
11511,2021-02-09,8:00 AM,Nagaland,-,-,11988,88,12160,6888,612
11512,2021-02-09,8:00 AM,Odisha,-,-,333031,1910,335692,4481,792
11513,2021-02-09,8:00 AM,Puducherry,-,-,38354,655,39318,3801,585
11514,2021-02-09,8:00 AM,Punjab,-,-,167073,5653,174838,5839,633
11515,2021-02-09,8:00 AM,Rajasthan,-,-,314050,2774,318294,6976,501
11516,2021-02-09,8:00 AM,Sikkim,-,-,5908,135,6110,5858,257
11517,2021-02-09,8:00 AM,Tamil Nadu,-,-,825520,12387,842261,2506,507
11518,2021-02-09,8:00 AM,Telengana,-,-,292415,1612,295831,6929,245
11519,2021-02-09,8:00 AM,Tripura,-,-,32955,391,33353,5690,751
11520,2021-02-09,8:00 AM,Uttarakhand,-,-,94057,1671,96536,4317,548
11521,2021-02-09,8:00 AM,Uttar Pradesh,-,-,589322,8691,601455,1543,398
11522,2021-02-09,8:00 AM,West Bengal,-,-,556649,10209,571490,2602,774
11523,2021-02-10,8:00 AM,Andhra Pradesh,-,-,880478,7160,888555,3373,568
11524,2021-02-10,8:00 AM,Andaman and Nicobar Islands,-,-,4932,62,5007,8076,434
11525,2021-02-10,8:00 AM,Arunachal Pradesh,-,-,16771,56,16831,543,528
11526,2021-02-10,8:00 AM,Assam,-,-,214490,1086,217256,5905,340
11527,2021-02-10,8:00 AM,Bihar,-,-,259074,1518,261092,5221,393
11528,2021-02-10,8:00 AM,Chandigarh,-,-,20644,342,21154,9159,768
11529,2021-02-10,8:00 AM,Chhattisgarh,-,-,300078,3746,307996,4123,386
11530,2021-02-10,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3398,4279,302
11531,2021-02-10,8:00 AM,Delhi,-,-,624326,10882,636260,8189,191
11532,2021-02-10,8:00 AM,Goa,-,-,52530,774,53996,5513,341
11533,2021-02-10,8:00 AM,Gujarat,-,-,257473,4397,263910,5103,583
11534,2021-02-10,8:00 AM,Haryana,-,-,264713,3033,268600,9343,666
11535,2021-02-10,8:00 AM,Himachal Pradesh,-,-,56551,987,57993,983,201
11536,2021-02-10,8:00 AM,Jammu and Kashmir,-,-,122470,1944,125007,3435,341
11537,2021-02-10,8:00 AM,Jharkhand,-,-,117574,1078,119116,8454,202
11538,2021-02-10,8:00 AM,Karnataka,-,-,925167,12241,943212,256,789
11539,2021-02-10,8:00 AM,Kerala,-,-,909102,3902,977394,2163,535
11540,2021-02-10,8:00 AM,Lakshadweep,-,-,93,0,166,2250,408
11541,2021-02-10,8:00 AM,Ladakh,-,-,9569,130,9758,9075,156
11542,2021-02-10,8:00 AM,Madhya Pradesh,-,-,250946,3825,256758,9377,747
11543,2021-02-10,8:00 AM,Maharashtra,-,-,1961525,51360,2048802,6146,223
11544,2021-02-10,8:00 AM,Manipur,-,-,28687,373,29137,5729,692
11545,2021-02-10,8:00 AM,Meghalaya,-,-,13608,148,13893,8300,548
11546,2021-02-10,8:00 AM,Mizoram,-,-,4358,9,4388,4502,605
11547,2021-02-10,8:00 AM,Nagaland,-,-,11990,88,12166,4429,188
11548,2021-02-10,8:00 AM,Odisha,-,-,333139,1910,335797,7424,424
11549,2021-02-10,8:00 AM,Puducherry,-,-,38391,655,39353,4977,638
11550,2021-02-10,8:00 AM,Punjab,-,-,167285,5661,175023,3786,439
11551,2021-02-10,8:00 AM,Rajasthan,-,-,314175,2774,318384,9254,493
11552,2021-02-10,8:00 AM,Sikkim,-,-,5912,135,6110,5670,686
11553,2021-02-10,8:00 AM,Tamil Nadu,-,-,826011,12391,842730,2231,612
11554,2021-02-10,8:00 AM,Telengana,-,-,292578,1613,295988,5662,1032
11555,2021-02-10,8:00 AM,Tripura,-,-,32955,391,33353,3424,133
11556,2021-02-10,8:00 AM,Uttarakhand,-,-,94127,1673,96590,4401,211
11557,2021-02-10,8:00 AM,Uttar Pradesh,-,-,589565,8691,601562,3243,698
11558,2021-02-10,8:00 AM,West Bengal,-,-,556925,10215,571636,6166,407
11559,2021-02-11,8:00 AM,Andhra Pradesh,-,-,880599,7161,888605,5148,424
11560,2021-02-11,8:00 AM,Andaman and Nicobar Islands,-,-,4932,62,5007,7980,728
11561,2021-02-11,8:00 AM,Arunachal Pradesh,-,-,16771,56,16831,8023,437
11562,2021-02-11,8:00 AM,Assam,-,-,214507,1086,217267,506,624
11563,2021-02-11,8:00 AM,Bihar,-,-,259234,1520,261511,6585,261
11564,2021-02-11,8:00 AM,Chandigarh,-,-,20670,343,21171,6899,659
11565,2021-02-11,8:00 AM,Chhattisgarh,-,-,300390,3755,308218,7277,424
11566,2021-02-11,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3398,1900,521
11567,2021-02-11,8:00 AM,Delhi,-,-,624326,10884,636387,6824,676
11568,2021-02-11,8:00 AM,Goa,-,-,52594,776,54068,2782,282
11569,2021-02-11,8:00 AM,Gujarat,-,-,257968,4397,264165,6832,668
11570,2021-02-11,8:00 AM,Haryana,-,-,264820,3033,268677,7006,478
11571,2021-02-11,8:00 AM,Himachal Pradesh,-,-,56600,988,58076,4670,168
11572,2021-02-11,8:00 AM,Jammu and Kashmir,-,-,122502,1945,125052,7515,950
11573,2021-02-11,8:00 AM,Jharkhand,-,-,117616,1081,119161,8644,622
11574,2021-02-11,8:00 AM,Karnataka,-,-,925489,12244,943627,9234,563
11575,2021-02-11,8:00 AM,Kerala,-,-,914847,3920,983374,2532,336
11576,2021-02-11,8:00 AM,Lakshadweep,-,-,118,0,181,2095,312
11577,2021-02-11,8:00 AM,Ladakh,-,-,9572,130,9762,8383,531
11578,2021-02-11,8:00 AM,Madhya Pradesh,-,-,251121,3827,253072,9120,412
11579,2021-02-11,8:00 AM,Maharashtra,-,-,1963946,51390,2052253,5050,579
11580,2021-02-11,8:00 AM,Manipur,-,-,28726,373,29148,518,496
11581,2021-02-11,8:00 AM,Meghalaya,-,-,13612,148,13924,232,458
11582,2021-02-11,8:00 AM,Mizoram,-,-,4359,9,4390,456,777
11583,2021-02-11,8:00 AM,Nagaland,-,-,11993,88,12168,5090,598
11584,2021-02-11,8:00 AM,Odisha,-,-,333220,1910,335889,8212,311
11585,2021-02-11,8:00 AM,Puducherry,-,-,38423,656,39372,3473,648
11586,2021-02-11,8:00 AM,Punjab,-,-,167465,5675,175252,2342,509
11587,2021-02-11,8:00 AM,Rajasthan,-,-,314264,2777,318491,1942,453
11588,2021-02-11,8:00 AM,Sikkim,-,-,5916,135,6111,2578,630
11589,2021-02-11,8:00 AM,Tamil Nadu,-,-,826504,12396,843209,5323,181
11590,2021-02-11,8:00 AM,Telengana,-,-,292696,1613,296134,3403,352
11591,2021-02-11,8:00 AM,Tripura,-,-,32957,391,33353,9023,846
11592,2021-02-11,8:00 AM,Uttarakhand,-,-,94240,1673,96625,9192,505
11593,2021-02-11,8:00 AM,Uttar Pradesh,-,-,589771,8696,601723,4332,372
11594,2021-02-11,8:00 AM,West Bengal,-,-,557208,10220,571815,4411,993
11595,2021-02-12,8:00 AM,Andhra Pradesh,-,-,880678,7161,888692,3747,756
11596,2021-02-12,8:00 AM,Andaman and Nicobar Islands,-,-,4932,62,5007,9460,594
11597,2021-02-12,8:00 AM,Arunachal Pradesh,-,-,16771,56,16832,4600,528
11598,2021-02-12,8:00 AM,Assam,-,-,214530,1086,217277,5344,387
11599,2021-02-12,8:00 AM,Bihar,-,-,259347,1521,261568,5982,467
11600,2021-02-12,8:00 AM,Chandigarh,-,-,20700,344,21184,3871,653
11601,2021-02-12,8:00 AM,Chhattisgarh,-,-,301238,3759,308472,1422,855
11602,2021-02-12,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3398,1271,500
11603,2021-02-12,8:00 AM,Delhi,-,-,624592,10886,636529,7215,68
11604,2021-02-12,8:00 AM,Goa,-,-,52653,776,54113,784,569
11605,2021-02-12,8:00 AM,Gujarat,-,-,258270,4399,264450,7487,716
11606,2021-02-12,8:00 AM,Haryana,-,-,264901,3034,268783,7545,629
11607,2021-02-12,8:00 AM,Himachal Pradesh,-,-,56630,989,58112,2973,282
11608,2021-02-12,8:00 AM,Jammu and Kashmir,-,-,122542,1947,125117,303,29
11609,2021-02-12,8:00 AM,Jharkhand,-,-,117669,1081,119206,2521,756
11610,2021-02-12,8:00 AM,Karnataka,-,-,925829,12251,944057,4002,338
11611,2021-02-12,8:00 AM,Kerala,-,-,920539,3936,988655,3998,309
11612,2021-02-12,8:00 AM,Lakshadweep,-,-,119,0,187,532,226
11613,2021-02-12,8:00 AM,Ladakh,-,-,9580,130,9762,463,866
11614,2021-02-12,8:00 AM,Madhya Pradesh,-,-,251320,3828,257068,4379,814
11615,2021-02-12,8:00 AM,Maharashtra,-,-,1970053,51415,2052905,3754,307
11616,2021-02-12,8:00 AM,Manipur,-,-,28729,373,29155,230,554
11617,2021-02-12,8:00 AM,Meghalaya,-,-,13617,148,13931,4115,693
11618,2021-02-12,8:00 AM,Mizoram,-,-,4361,9,4391,1900,708
11619,2021-02-12,8:00 AM,Nagaland,-,-,11998,88,12175,4771,401
11620,2021-02-12,8:00 AM,Odisha,-,-,333280,1910,335984,5354,550
11621,2021-02-12,8:00 AM,Puducherry,-,-,38445,656,39397,6010,491
11622,2021-02-12,8:00 AM,Punjab,-,-,167652,5682,175558,9412,608
11623,2021-02-12,8:00 AM,Rajasthan,-,-,314438,2779,318602,7204,502
11624,2021-02-12,8:00 AM,Sikkim,-,-,5916,135,6113,6646,510
11625,2021-02-12,8:00 AM,Tamil Nadu,-,-,826994,12402,843690,5168,674
11626,2021-02-12,8:00 AM,Telengana,-,-,292848,1614,296277,7525,381
11627,2021-02-12,8:00 AM,Tripura,-,-,32959,391,33353,250,894
11628,2021-02-12,8:00 AM,Uttarakhand,-,-,94328,1676,96673,2771,626
11629,2021-02-12,8:00 AM,Uttar Pradesh,-,-,589882,8696,601898,7348,359
11630,2021-02-12,8:00 AM,West Bengal,-,-,557494,10225,572032,6164,548
11631,2021-02-13,8:00 AM,Andhra Pradesh,-,-,880784,7162,888760,8772,461
11632,2021-02-13,8:00 AM,Andaman and Nicobar Islands,-,-,4934,62,5007,1213,747
11633,2021-02-13,8:00 AM,Arunachal Pradesh,-,-,16771,56,16832,70,619
11634,2021-02-13,8:00 AM,Assam,-,-,214542,1086,217285,9548,354
11635,2021-02-13,8:00 AM,Bihar,-,-,259433,1522,261646,6795,441
11636,2021-02-13,8:00 AM,Chandigarh,-,-,20717,344,21203,6248,350
11637,2021-02-13,8:00 AM,Chhattisgarh,-,-,301648,3766,308701,2400,784
11638,2021-02-13,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3396,2,3398,1551,212
11639,2021-02-13,8:00 AM,Delhi,-,-,624728,10889,636670,7775,833
11640,2021-02-13,8:00 AM,Goa,-,-,52780,777,54152,3327,457
11641,2021-02-13,8:00 AM,Gujarat,-,-,258551,4400,264718,9991,516
11642,2021-02-13,8:00 AM,Haryana,-,-,265015,3035,268887,4084,649
11643,2021-02-13,8:00 AM,Himachal Pradesh,-,-,56647,990,58142,8507,435
11644,2021-02-13,8:00 AM,Jammu and Kashmir,-,-,122626,1948,125208,8791,620
11645,2021-02-13,8:00 AM,Jharkhand,-,-,117720,1081,119242,3512,485
11646,2021-02-13,8:00 AM,Karnataka,-,-,926234,12259,944437,9961,440
11647,2021-02-13,8:00 AM,Kerala,-,-,925871,3954,994052,6015,520
11648,2021-02-13,8:00 AM,Lakshadweep,-,-,119,0,188,8064,337
11649,2021-02-13,8:00 AM,Ladakh,-,-,9583,130,9763,2661,864
11650,2021-02-13,8:00 AM,Madhya Pradesh,-,-,251538,3829,257229,7476,618
11651,2021-02-13,8:00 AM,Maharashtra,-,-,1972475,51451,2056575,4192,262
11652,2021-02-13,8:00 AM,Manipur,-,-,28737,373,29166,2674,217
11653,2021-02-13,8:00 AM,Meghalaya,-,-,13620,148,13932,6178,623
11654,2021-02-13,8:00 AM,Mizoram,-,-,4363,9,4392,7827,375
11655,2021-02-13,8:00 AM,Nagaland,-,-,12011,88,12176,4120,332
11656,2021-02-13,8:00 AM,Odisha,-,-,333351,1910,336042,4960,297
11657,2021-02-13,8:00 AM,Puducherry,-,-,38476,656,39416,4300,536
11658,2021-02-13,8:00 AM,Punjab,-,-,167814,5690,175804,8737,583
11659,2021-02-13,8:00 AM,Rajasthan,-,-,314523,2780,318710,5373,1024
11660,2021-02-13,8:00 AM,Sikkim,-,-,5920,135,6116,4856,627
11661,2021-02-13,8:00 AM,Tamil Nadu,-,-,827480,12408,844173,8412,433
11662,2021-02-13,8:00 AM,Telengana,-,-,293033,1614,296428,8001,505
11663,2021-02-13,8:00 AM,Tripura,-,-,32960,391,33353,8056,532
11664,2021-02-13,8:00 AM,Uttarakhand,-,-,94396,1678,96722,164,534
11665,2021-02-13,8:00 AM,Uttar Pradesh,-,-,590071,8698,602001,1897,423
11666,2021-02-13,8:00 AM,West Bengal,-,-,557758,10229,572220,334,220
11667,2021-02-14,8:00 AM,Andhra Pradesh,-,-,880855,7162,888814,6268,609
11668,2021-02-14,8:00 AM,Andaman and Nicobar Islands,-,-,4938,62,5009,5559,351
11669,2021-02-14,8:00 AM,Arunachal Pradesh,-,-,16772,56,16832,3038,405
11670,2021-02-14,8:00 AM,Assam,-,-,214570,1087,217288,1236,377
11671,2021-02-14,8:00 AM,Bihar,-,-,259513,1524,261690,8685,180
11672,2021-02-14,8:00 AM,Chandigarh,-,-,20752,345,21220,152,619
11673,2021-02-14,8:00 AM,Chhattisgarh,-,-,301904,3771,308930,1328,691
