sno,state/unionterritory,confirmedindiannational,confirmedforeignnational,cured,deaths,confirmed,oxygentanks,populationdensitypersqkm,day,month,year,week,weekday_number,hour,am_pm,minute
14480,6,0.0688606825264118,0.10682254964766175,0.007504188965166581,0.006086935179049162,0.008237686233882909,0.4708941788357672,406,3,5,2021,18,0,8,1,0
14481,7,0.0688606825264118,0.10682254964766175,0.1299218398254092,0.11055886900817317,0.14064028088379332,0.41878375675135027,592,3,5,2021,18,0,8,1,0
14482,8,0.0688606825264118,0.10682254964766175,0.0012645111616989245,4.908818692781582e-05,0.0014634322291990334,0.33146629325865173,480,3,5,2021,18,0,8,1,0
14483,10,0.0688606825264118,0.10682254964766175,0.22494955319431514,0.2082075448543308,0.2221728482470421,0.05211042208441689,424,3,5,2021,18,0,8,1,0
14484,11,0.0688606825264118,0.10682254964766175,0.014400882153485508,0.01563458753650934,0.01773465673766355,0.7730546109221844,845,3,5,2021,18,0,8,1,0
14485,12,0.0688606825264118,0.10682254964766175,0.09122299135313054,0.09213852686351029,0.110552627410266,0.2575515103020604,432,3,5,2021,18,0,8,1,0
14486,13,0.0688606825264118,0.10682254964766175,0.08394132983146137,0.05505240163954544,0.09573163430667411,0.38617723544708943,619,3,5,2021,18,0,8,1,0
14487,14,0.0688606825264118,0.10682254964766175,0.017030394057978553,0.019254841322435753,0.01942770893930075,0.14442888577715543,511,3,5,2021,18,0,8,1,0
14488,15,0.0688606825264118,0.10682254964766175,0.03080886239371155,0.02908475075473087,0.03411502045569989,0.10642128425685136,388,3,5,2021,18,0,8,1,0
14489,16,0.0688606825264118,0.10682254964766175,0.037918552054949775,0.03612890557887244,0.04545397077077196,0.6394278855771155,693,3,5,2021,18,0,8,1,0
14490,17,0.0688606825264118,0.10682254964766175,0.24125745824347114,0.19648774022531476,0.2978301191495248,0.30606121224244853,681,3,5,2021,18,0,8,1,0
14491,18,0.0688606825264118,0.10682254964766175,0.2680253963070804,0.06633041258621113,0.30469324630953293,0.9716943388677736,691,3,5,2021,18,0,8,1,0
14492,19,0.0688606825264118,0.10682254964766175,0.002638628485046011,0.0017794467761333235,0.0026449989699638484,0.9885977195439088,397,3,5,2021,18,0,8,1,0
14493,20,0.0688606825264118,0.10682254964766175,0.00036445602710608033,4.908818692781582e-05,0.0005596405805982837,0.34376875375075017,416,3,5,2021,18,0,8,1,0
14494,21,0.0688606825264118,0.10682254964766175,0.10263757179048191,0.07132513560611638,0.10939355784898704,0.2694538907781557,481,3,5,2021,18,0,8,1,0
14495,22,0.0688606825264118,0.10682254964766175,0.8249796793491424,0.8625285325086517,0.8780223380258855,0.7773554710942189,596,3,5,2021,18,0,8,1,0
14496,23,0.0688606825264118,0.10682254964766175,0.006199896361054714,0.005092899393760891,0.00597960156565495,0.22834566913382676,438,3,5,2021,18,0,8,1,0
14497,24,0.0688606825264118,0.10682254964766175,0.0031968118489026226,0.002196696365019758,0.00324052348147757,0.8093618723744749,547,3,5,2021,18,0,8,1,0
14498,25,0.0688606825264118,0.10682254964766175,0.0010455060334151685,0.00019635274771126327,0.0011821245220743812,0.8684736947389479,587,3,5,2021,18,0,8,1,0
14499,26,0.0688606825264118,0.10682254964766175,0.00263386299975696,0.001337653093782981,0.0026680539307592593,0.46739347869573916,802,3,5,2021,18,0,8,1,0
14500,27,0.0688606825264118,0.10682254964766175,0.08237555712148942,0.025378592641680776,0.08601396833140837,0.1759351870374075,458,3,5,2021,18,0,8,1,0
14501,28,0.0688606825264118,0.10682254964766175,0.010340688687214472,0.010222614927717644,0.011408672978767869,0.4983996799359872,639,3,5,2021,18,0,8,1,0
14502,29,0.0688606825264118,0.10682254964766175,0.06544150874435471,0.114338659401615,0.07163213504554843,0.7749549909981996,267,3,5,2021,18,0,8,1,0
14503,30,0.0688606825264118,0.10682254964766175,0.09121035245736393,0.05593598900424612,0.11786867299364204,0.07021404280856171,570,3,5,2021,18,0,8,1,0
14504,31,0.0688606825264118,0.10682254964766175,0.0013434524614871091,0.0018285349630611392,0.0015694106780166487,0.6373274654930986,591,3,5,2021,18,0,8,1,0
14505,32,0.0688606825264118,0.10682254964766175,0.22217977026631397,0.17605478241661143,0.224434837384437,0.16423284656931386,445,3,5,2021,18,0,8,1,0
14506,33,0.0688606825264118,0.10682254964766175,0.07747705263437063,0.02966153695113271,0.08487293369913872,0.9123824764952991,617,3,5,2021,18,0,8,1,0
14507,35,0.0688606825264118,0.10682254964766175,0.006999461914552363,0.004896546646049628,0.006641873907213451,0.2421484296859372,358,3,5,2021,18,0,8,1,0
14508,38,0.0688606825264118,0.10682254964766175,0.02801400886918971,0.03438627494293498,0.03562735151303758,0.5209041808361673,359,3,5,2021,18,0,8,1,0
14509,37,0.0688606825264118,0.10682254964766175,0.2081164087883008,0.16152467908597795,0.24418940617114365,0.5808161632326465,587,3,5,2021,18,0,8,1,0
14510,39,0.0688606825264118,0.10682254964766175,0.1519483272214258,0.1416071472400167,0.16052815940348636,0.44618923784756953,875,3,5,2021,18,0,8,1,0
14511,0,0.0688606825264118,0.10682254964766175,0.0012120908235193689,0.0008590432712367768,0.001143451684611111,0.5707141428285657,507,4,5,2021,18,1,8,1,0
14512,1,0.0688606825264118,0.10682254964766175,0.20801032494186625,0.1007166875291461,0.21641803254914238,0.11992398479695938,406,4,5,2021,18,1,8,1,0
14513,2,0.0688606825264118,0.10682254964766175,0.0035975270032080004,0.0007240507571852833,0.003524806022253243,0.5738147629525906,548,4,5,2021,18,1,8,1,0
14514,3,0.0688606825264118,0.10682254964766175,0.04853273815875323,0.017045872910684042,0.04898249533508898,0.5878175635127025,432,4,5,2021,18,1,8,1,0
14515,4,0.0688606825264118,0.10682254964766175,0.08257922981884319,0.0346194438308421,0.09464563409694834,0.5152030406081216,550,4,5,2021,18,1,8,1,0
14516,6,0.0688606825264118,0.10682254964766175,0.007613587931802176,0.006221927693100655,0.00840316135572094,0.33616723344668936,456,4,5,2021,18,1,8,1,0
14517,7,0.0688606825264118,0.10682254964766175,0.1329050336163548,0.11382323343887293,0.14348013145789903,0.5667133426685337,92,4,5,2021,18,1,8,1,0
14518,8,0.0688606825264118,0.10682254964766175,0.0013123732096019971,4.908818692781582e-05,0.0014889042423358988,0.7439487897579516,109,4,5,2021,18,1,8,1,0
14519,10,0.0688606825264118,0.10682254964766175,0.22915416158434568,0.21370542179024615,0.22552753096987757,0.1793358671734347,651,4,5,2021,18,1,8,1,0
14520,11,0.0688606825264118,0.10682254964766175,0.014696135046394072,0.01619910168617922,0.018237217697582873,0.7301460292058412,594,4,5,2021,18,1,8,1,0
14521,12,0.0688606825264118,0.10682254964766175,0.09370912430892693,0.09385661340598385,0.1129362128731464,0.8962792558511703,593,4,5,2021,18,1,8,1,0
14522,13,0.0688606825264118,0.10682254964766175,0.08669557313351998,0.05677048818201899,0.09812730503126178,0.10772154430886177,454,4,5,2021,18,1,8,1,0
14523,14,0.0688606825264118,0.10682254964766175,0.017346573647156426,0.019782539331909776,0.019916697220687292,0.20244048809761953,665,4,5,2021,18,1,8,1,0
14524,15,0.0688606825264118,0.10682254964766175,0.031127113933015097,0.029710625138060522,0.034809086331903674,0.5934186837367473,968,4,5,2021,18,1,8,1,0
14525,16,0.0688606825264118,0.10682254964766175,0.03908174485550323,0.0377119996072945,0.04673668185567148,0.9365873174634928,695,4,5,2021,18,1,8,1,0
14526,17,0.0688606825264118,0.10682254964766175,0.24558804120114264,0.19942075939425177,0.3060923477610286,0.5390078015603121,910,4,5,2021,18,1,8,1,0
14527,18,0.0688606825264118,0.10682254964766175,0.27206963575738374,0.06688265468914906,0.3095293961905768,0.7530506101220245,428,4,5,2021,18,1,8,1,0
14528,19,0.0688606825264118,0.10682254964766175,0.0026695005419185556,0.0018162629163291852,0.0026615464821476515,0.9061812362472494,1058,4,5,2021,18,1,8,1,0
14529,20,0.0688606825264118,0.10682254964766175,0.0003870402834759284,7.363228039172373e-05,0.0005726554778214995,0.4680936187237448,306,4,5,2021,18,1,8,1,0
14530,21,0.0688606825264118,0.10682254964766175,0.1054156425189858,0.0724664359521881,0.11163621056765032,0.373874774954991,339,4,5,2021,18,1,8,1,0
14531,22,0.0688606825264118,0.10682254964766175,0.8373077825969035,0.8694867830056696,0.887062299710028,0.4675935187037408,428,4,5,2021,18,1,8,1,0
14532,23,0.0688606825264118,0.10682254964766175,0.0062220662273994275,0.005178803720884569,0.006046907177009296,0.5082016403280656,717,4,5,2021,18,1,8,1,0
14533,24,0.0688606825264118,0.10682254964766175,0.003233485366127055,0.0022703286454114815,0.0032862615488620144,0.15093018603720743,472,4,5,2021,18,1,8,1,0
14534,25,0.0688606825264118,0.10682254964766175,0.0010591809042446178,0.00020862479444321724,0.0012189380885057634,0.3579715943188638,696,4,5,2021,18,1,8,1,0
14535,26,0.0688606825264118,0.10682254964766175,0.002642150800259657,0.0014112853741747049,0.002686832568181328,0.5727145429085817,373,4,5,2021,18,1,8,1,0
14536,27,0.0688606825264118,0.10682254964766175,0.0837198383630268,0.02543995287534055,0.08767132252923332,0.31846369273854774,599,4,5,2021,18,1,8,1,0
14537,28,0.0688606825264118,0.10682254964766175,0.01050437274714273,0.010406695628696953,0.011557228734215719,0.2504500900180036,76,4,5,2021,18,1,8,1,0
14538,29,0.0688606825264118,0.10682254964766175,0.06668799393996028,0.11624082664506785,0.07289123338834297,0.4174834966993399,528,4,5,2021,18,1,8,1,0
14539,30,0.0688606825264118,0.10682254964766175,0.09368612566253195,0.057825884200967036,0.12108446817039549,0.6048209641928386,663,4,5,2021,18,1,8,1,0
14540,31,0.0688606825264118,0.10682254964766175,0.001366451107882092,0.0018408070097930933,0.0015744307098027462,0.2040408081616323,339,4,5,2021,18,1,8,1,0
14541,32,0.0688606825264118,0.10682254964766175,0.2259125956127285,0.17755197211790982,0.22833038205044873,0.8366673334666933,439,4,5,2021,18,1,8,1,0
14542,33,0.0688606825264118,0.10682254964766175,0.07901692596777164,0.030385587708317993,0.08615136846066489,0.7136427285457092,324,4,5,2021,18,1,8,1,0
14543,35,0.0688606825264118,0.10682254964766175,0.0070174878806457276,0.004908818692781582,0.006692260152177615,0.8896779355871175,482,4,5,2021,18,1,8,1,0
14544,38,0.0688606825264118,0.10682254964766175,0.02872903885755985,0.035957096924625086,0.036631915651566656,0.9030806161232247,182,4,5,2021,18,1,8,1,0
14545,37,0.0688606825264118,0.10682254964766175,0.2161321622394963,0.16502221240458484,0.24959096037298464,0.6780356071214243,164,4,5,2021,18,1,8,1,0
14546,39,0.0688606825264118,0.10682254964766175,0.15525039413671265,0.14280980781974817,0.16378206963639352,0.4161832366473295,287,4,5,2021,18,1,8,1,0
14547,0,0.0688606825264118,0.10682254964766175,0.001218099478883824,0.0008590432712367768,0.001149215424809964,0.3765753150630126,392,5,5,2021,18,2,8,1,0
14548,1,0.0688606825264118,0.10682254964766175,0.21053955446027667,0.10172299536116633,0.22014289613442678,0.17713542708541707,252,5,5,2021,18,2,8,1,0
14549,2,0.0688606825264118,0.10682254964766175,0.0036261199149423035,0.0007240507571852833,0.003568312964399422,0.8511702340468094,340,5,5,2021,18,2,8,1,0
14550,3,0.0688606825264118,0.10682254964766175,0.04912345113958293,0.017549026826694156,0.04981451912185885,0.5133026605321065,488,5,5,2021,18,2,8,1,0
14551,4,0.0688606825264118,0.10682254964766175,0.08505023753872216,0.03590800873769727,0.09739623966152343,0.2923584716943389,43,5,5,2021,18,2,8,1,0
14552,6,0.0688606825264118,0.10682254964766175,0.007725887628613714,0.006356920207152148,0.008548184496208203,0.549109821964393,496,5,5,2021,18,2,8,1,0
14553,7,0.0688606825264118,0.10682254964766175,0.13541064290333255,0.11640036325258325,0.14641499078173423,0.14512902580516102,639,5,5,2021,18,2,8,1,0
14554,8,0.0688606825264118,0.10682254964766175,0.0013600280624925022,4.908818692781582e-05,0.0015197681414652394,0.2851570314062813,662,5,5,2021,18,2,8,1,0
14555,10,0.0688606825264118,0.10682254964766175,0.23304694148046223,0.2178533735856466,0.22923733445980368,0.5528105621124225,719,5,5,2021,18,2,8,1,0
14556,11,0.0688606825264118,0.10682254964766175,0.015083589719895135,0.016837248116240825,0.018760416565956152,0.8009601920384077,365,5,5,2021,18,2,8,1,0
14557,12,0.0688606825264118,0.10682254964766175,0.09622053505625655,0.09546425152786982,0.11536256156976021,0.6474294858971794,538,5,5,2021,18,2,8,1,0
14558,13,0.0688606825264118,0.10682254964766175,0.08908349565335943,0.05864811133200795,0.10106235028220016,0.8551710342068414,473,5,5,2021,18,2,8,1,0
14559,14,0.0688606825264118,0.10682254964766175,0.017759306112190714,0.020371597575043563,0.020627682463281255,0.11412282456491298,160,5,5,2021,18,2,8,1,0
14560,15,0.0688606825264118,0.10682254964766175,0.0315162261666167,0.03016469086714282,0.03567364736173159,0.8129625925185038,488,5,5,2021,18,2,8,1,0
14561,16,0.0688606825264118,0.10682254964766175,0.04028554787851991,0.03933190977591242,0.047847410370121364,0.49879975995199044,837,5,5,2021,18,2,8,1,0
14562,17,0.0688606825264118,0.10682254964766175,0.2507086587417337,0.2029551088530545,0.3143904603034479,0.00640128025605121,329,5,5,2021,18,2,8,1,0
14563,18,0.0688606825264118,0.10682254964766175,0.27748737094599646,0.06758216135287043,0.31644402515816816,0.9153830766153231,487,5,5,2021,18,2,8,1,0
14564,19,0.0688606825264118,0.10682254964766175,0.0027007869888162348,0.0018530790565250471,0.002707098622428907,0.18153630726145228,619,5,5,2021,18,2,8,1,0
14565,20,0.0688606825264118,0.10682254964766175,0.0004305512361150852,7.363228039172373e-05,0.0006040771582604065,0.028705741148229647,271,5,5,2021,18,2,8,1,0
14566,21,0.0688606825264118,0.10682254964766175,0.10774637921535664,0.0736690965319196,0.11391121460226845,0.6963392678535707,598,5,5,2021,18,2,8,1,0
14567,22,0.0688606825264118,0.10682254964766175,0.8509689785555234,0.8804211766438406,0.896708197823463,0.5611122224444889,598,5,5,2021,18,2,8,1,0
14568,23,0.0688606825264118,0.10682254964766175,0.00624506487379441,0.005203347814348476,0.006127413612690045,0.874874974994999,739,5,5,2021,18,2,8,1,0
14569,24,0.0688606825264118,0.10682254964766175,0.0032757531486908072,0.0022703286454114815,0.003349290836843017,0.831366273254651,331,5,5,2021,18,2,8,1,0
14570,25,0.0688606825264118,0.10682254964766175,0.0010707838249483929,0.00020862479444321724,0.0012631887390646974,0.483996799359872,864,5,5,2021,18,2,8,1,0
14571,26,0.0688606825264118,0.10682254964766175,0.00265230335587546,0.0014481015143705666,0.0027362891776295485,0.39447889577915585,568,5,5,2021,18,2,8,1,0
14572,27,0.0688606825264118,0.10682254964766175,0.08499698842049233,0.025624033576319857,0.08919889960903249,0.6981396279255851,177,5,5,2021,18,2,8,1,0
14573,28,0.0688606825264118,0.10682254964766175,0.010687947528277458,0.010615320423140171,0.011768813777644571,0.4255851170234047,63,5,5,2021,18,2,8,1,0
14574,29,0.0688606825264118,0.10682254964766175,0.06795499144181001,0.11836389072969589,0.0742882896417036,0.3092618523704741,512,5,5,2021,18,2,8,1,0
14575,30,0.0688606825264118,0.10682254964766175,0.09661710631031058,0.05971577939768794,0.12424039481992216,0.38887777555511105,576,5,5,2021,18,2,8,1,0
14576,31,0.0688606825264118,0.10682254964766175,0.001371009398158575,0.0018530790565250471,0.0016171939435361698,0.15703140628125625,440,5,5,2021,18,2,8,1,0
14577,32,0.0688606825264118,0.10682254964766175,0.2298725066929169,0.17931914684731118,0.23227724259694052,0.742748549709942,99,5,5,2021,18,2,8,1,0
14578,33,0.0688606825264118,0.10682254964766175,0.08070059263989444,0.031011462091647644,0.08733405076404883,0.3581716343268654,613,5,5,2021,18,2,8,1,0
14579,35,0.0688606825264118,0.10682254964766175,0.007029919581399772,0.004908818692781582,0.006736882656942927,0.6442288457691538,494,5,5,2021,18,2,8,1,0
14580,38,0.0688606825264118,0.10682254964766175,0.029920824569847616,0.03700022089684117,0.03793861133277753,0.40228045609121826,763,5,5,2021,18,2,8,1,0
14581,37,0.0688606825264118,0.10682254964766175,0.22414708691064156,0.16932970080750068,0.25438230182216,0.40968193638727746,397,5,5,2021,18,2,8,1,0
14582,39,0.0688606825264118,0.10682254964766175,0.15867885000966564,0.14412291682006725,0.16706163780954073,0.359371874374875,502,5,5,2021,18,2,8,1,0
14583,0,0.0688606825264118,0.10682254964766175,0.001228252034499627,0.0008713153179687308,0.0011570243631438934,0.01950390078015603,224,6,5,2021,18,3,8,1,0
14584,1,0.0688606825264118,0.10682254964766175,0.21284522056012686,0.10276611933338242,0.22427122153363085,0.1312262452490498,360,6,5,2021,18,3,8,1,0
14585,2,0.0688606825264118,0.10682254964766175,0.003641866735897427,0.0007240507571852833,0.003609216927100958,0.8701740348069614,377,6,5,2021,18,3,8,1,0
14586,3,0.0688606825264118,0.10682254964766175,0.04972763179622951,0.018223989396951624,0.05071180332184799,0.5175035007001401,653,6,5,2021,18,3,8,1,0
14587,4,0.0688606825264118,0.10682254964766175,0.08747980625608764,0.036656603588346465,0.10015465416443244,0.12152430486097218,227,6,5,2021,18,3,8,1,0
14588,6,0.0688606825264118,0.10682254964766175,0.007852276586279837,0.006528728861399504,0.00870008693951345,0.008401680336067212,426,6,5,2021,18,3,8,1,0
14589,7,0.0688606825264118,0.10682254964766175,0.13751408667091694,0.11950519107576761,0.14923308788476683,0.21994398879775956,505,6,5,2021,18,3,8,1,0
14590,8,0.0688606825264118,0.10682254964766175,0.0013927648744781534,4.908818692781582e-05,0.001547843134046748,0.4487897579515903,622,6,5,2021,18,3,8,1,0
14591,10,0.0688606825264118,0.10682254964766175,0.23702695047686967,0.2216699801192843,0.2331343665426409,0.7281456291258251,448,6,5,2021,18,3,8,1,0
14592,11,0.0688606825264118,0.10682254964766175,0.015537761187442906,0.017708563434209557,0.019410417718704193,0.033806761352270454,342,6,5,2021,18,3,8,1,0
14593,12,0.0688606825264118,0.10682254964766175,0.0989130342445701,0.09709643374321969,0.1177712471915711,0.7970594118823765,590,6,5,2021,18,3,8,1,0
14594,13,0.0688606825264118,0.10682254964766175,0.0912880505870767,0.06086935179049161,0.10392860250495868,0.6114222844568914,704,6,5,2021,18,3,8,1,0
14595,14,0.0688606825264118,0.10682254964766175,0.018065954730790486,0.020764303070466093,0.02134201439373262,0.1964392878575715,604,6,5,2021,18,3,8,1,0
14596,15,0.0688606825264118,0.10682254964766175,0.03200064810599931,0.030802837297204427,0.036550479580369964,0.11072214442888577,651,6,5,2021,18,3,8,1,0
14597,16,0.0688606825264118,0.10682254964766175,0.04148810773146117,0.041062268365117935,0.048920209755520735,0.624124824964993,469,6,5,2021,18,3,8,1,0
